FILENAME,INSTANCE,GAME_TYPE,ALGORITHM_VARIANT,CUT,CUT_VALIDITY,ENUMERATE_NE,MODEL_TYPE,BRANCHING_STRATEGY,FEASIBILITY_TOL,SOLVE_STATUS,NUMBER_OF_NE_FOUND,NODE_EXPLORED,CUTS_ADDED,TIME,ANTICYCLING_MEASURES_TAKEN
slurm_20025748-1317.out:result,../../../instances/NEP_knapsack_instances/4-80-2-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15879,59,3599.92,0
slurm_20025748-1318.out:result,../../../instances/NEP_knapsack_instances/4-80-2-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,13558,32,3599.92,0
slurm_20025748-1319.out:result,../../../instances/NEP_knapsack_instances/4-80-2-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,9375,52,3599.92,0
slurm_20025748-131.out:result,../../../instances/NEP_knapsack_instances/2-20-8-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2758,90,66.3389,0
slurm_20025748-1320.out:result,../../../instances/NEP_knapsack_instances/4-80-2-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12197,24,3599.91,0
slurm_20025748-1321.out:result,../../../instances/NEP_knapsack_instances/4-80-5-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,14260,48,3600.01,0
slurm_20025748-1322.out:result,../../../instances/NEP_knapsack_instances/4-80-5-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,4423,60,3599.93,0
slurm_20025748-1323.out:result,../../../instances/NEP_knapsack_instances/4-80-5-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,9398,63,3599.92,0
slurm_20025748-1324.out:result,../../../instances/NEP_knapsack_instances/4-80-5-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,20046,20,3599.92,0
slurm_20025748-1325.out:result,../../../instances/NEP_knapsack_instances/4-80-5-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,7973,64,3599.93,0
slurm_20025748-1326.out:result,../../../instances/NEP_knapsack_instances/4-80-5-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,9160,36,3599.92,0
slurm_20025748-1327.out:result,../../../instances/NEP_knapsack_instances/4-80-5-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,4455,48,3599.93,0
slurm_20025748-1328.out:result,../../../instances/NEP_knapsack_instances/4-80-5-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,20238,12,3599.91,0
slurm_20025748-1329.out:result,../../../instances/NEP_knapsack_instances/4-80-5-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,10384,32,3599.92,0
slurm_20025748-132.out:result,../../../instances/NEP_knapsack_instances/2-20-8-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,0.310144,0
slurm_20025748-1330.out:result,../../../instances/NEP_knapsack_instances/4-80-5-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,20002,16,3599.92,0
slurm_20025748-1331.out:result,../../../instances/NEP_knapsack_instances/4-80-5-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,7372,24,3599.92,0
slurm_20025748-1332.out:result,../../../instances/NEP_knapsack_instances/4-80-5-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,13169,56,3599.93,0
slurm_20025748-1333.out:result,../../../instances/NEP_knapsack_instances/4-80-5-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12022,59,3599.93,0
slurm_20025748-1334.out:result,../../../instances/NEP_knapsack_instances/4-80-5-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,9501,32,3599.92,0
slurm_20025748-1335.out:result,../../../instances/NEP_knapsack_instances/4-80-5-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,7690,64,3599.93,0
slurm_20025748-1336.out:result,../../../instances/NEP_knapsack_instances/4-80-8-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12127,28,3599.92,0
slurm_20025748-1337.out:result,../../../instances/NEP_knapsack_instances/4-80-8-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,20348,12,3599.92,0
slurm_20025748-1338.out:result,../../../instances/NEP_knapsack_instances/4-80-8-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,5763,88,3599.95,0
slurm_20025748-1339.out:result,../../../instances/NEP_knapsack_instances/4-80-8-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,10116,75,3599.95,0
slurm_20025748-133.out:result,../../../instances/NEP_knapsack_instances/2-20-8-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2239,69,36.6895,0
slurm_20025748-1340.out:result,../../../instances/NEP_knapsack_instances/4-80-8-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,8978,88,3599.95,0
slurm_20025748-1341.out:result,../../../instances/NEP_knapsack_instances/4-80-8-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,7342,71,3599.94,0
slurm_20025748-1342.out:result,../../../instances/NEP_knapsack_instances/4-80-8-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,8333,56,3599.94,0
slurm_20025748-1343.out:result,../../../instances/NEP_knapsack_instances/4-80-8-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,3801,64,3599.94,0
slurm_20025748-1344.out:result,../../../instances/NEP_knapsack_instances/4-80-8-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,5577,68,3599.94,0
slurm_20025748-1345.out:result,../../../instances/NEP_knapsack_instances/4-80-8-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,7244,52,3599.93,0
slurm_20025748-1346.out:result,../../../instances/NEP_knapsack_instances/4-80-8-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,4523,100,3599.95,0
slurm_20025748-1347.out:result,../../../instances/NEP_knapsack_instances/4-80-8-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,5076,136,3599.98,0
slurm_20025748-1348.out:result,../../../instances/NEP_knapsack_instances/4-80-8-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,6626,88,3599.95,0
slurm_20025748-1349.out:result,../../../instances/NEP_knapsack_instances/4-80-8-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,10652,73,3599.94,0
slurm_20025748-134.out:result,../../../instances/NEP_knapsack_instances/2-20-8-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,93,6,1.23724,0
slurm_20025748-1350.out:result,../../../instances/NEP_knapsack_instances/4-80-8-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,5599,113,3599.96,0
slurm_20025748-135.out:result,../../../instances/NEP_knapsack_instances/2-20-8-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,400,17,4.37838,0
slurm_20025748-136.out:result,../../../instances/NEP_knapsack_instances/2-30-2-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,56550,126,2101.67,0
slurm_20025748-137.out:result,../../../instances/NEP_knapsack_instances/2-30-2-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,95252,217,3599.91,0
slurm_20025748-138.out:result,../../../instances/NEP_knapsack_instances/2-30-2-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,26,0,1.38157,0
slurm_20025748-139.out:result,../../../instances/NEP_knapsack_instances/2-30-2-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,166,4,3.497,0
slurm_20025748-13.out:result,../../../instances/NEP_knapsack_instances/2-10-2-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,17,0,0.32961,0
slurm_20025748-140.out:result,../../../instances/NEP_knapsack_instances/2-30-2-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,65955,274,3599.91,0
slurm_20025748-141.out:result,../../../instances/NEP_knapsack_instances/2-30-2-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5089,21,86.7226,0
slurm_20025748-142.out:result,../../../instances/NEP_knapsack_instances/2-30-2-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1900,13,37.6633,0
slurm_20025748-143.out:result,../../../instances/NEP_knapsack_instances/2-30-2-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1175,8,18.502,0
slurm_20025748-144.out:result,../../../instances/NEP_knapsack_instances/2-30-2-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4136,21,75.8994,0
slurm_20025748-145.out:result,../../../instances/NEP_knapsack_instances/2-30-2-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9428,50,336.609,0
slurm_20025748-146.out:result,../../../instances/NEP_knapsack_instances/2-30-2-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4180,59,53.5875,0
slurm_20025748-147.out:result,../../../instances/NEP_knapsack_instances/2-30-2-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,313,9,5.80789,0
slurm_20025748-148.out:result,../../../instances/NEP_knapsack_instances/2-30-2-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3668,57,51.4658,0
slurm_20025748-149.out:result,../../../instances/NEP_knapsack_instances/2-30-2-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,30194,291,3599.91,0
slurm_20025748-14.out:result,../../../instances/NEP_knapsack_instances/2-10-2-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,53,2,0.243809,0
slurm_20025748-150.out:result,../../../instances/NEP_knapsack_instances/2-30-2-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,24081,126,619,0
slurm_20025748-151.out:result,../../../instances/NEP_knapsack_instances/2-30-5-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,20139,121,720.678,0
slurm_20025748-152.out:result,../../../instances/NEP_knapsack_instances/2-30-5-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1576,19,19.2463,0
slurm_20025748-153.out:result,../../../instances/NEP_knapsack_instances/2-30-5-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,39733,424,3599.92,0
slurm_20025748-154.out:result,../../../instances/NEP_knapsack_instances/2-30-5-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,13,0,1.36922,0
slurm_20025748-155.out:result,../../../instances/NEP_knapsack_instances/2-30-5-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,34042,247,3599.92,0
slurm_20025748-156.out:result,../../../instances/NEP_knapsack_instances/2-30-5-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9530,76,494.413,0
slurm_20025748-157.out:result,../../../instances/NEP_knapsack_instances/2-30-5-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,14445,76,926.692,0
slurm_20025748-158.out:result,../../../instances/NEP_knapsack_instances/2-30-5-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2530,16,75.168,0
slurm_20025748-159.out:result,../../../instances/NEP_knapsack_instances/2-30-5-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1718,37,55.6817,0
slurm_20025748-15.out:result,../../../instances/NEP_knapsack_instances/2-10-2-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,160,7,1.60833,0
slurm_20025748-160.out:result,../../../instances/NEP_knapsack_instances/2-30-5-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3766,29,151.347,0
slurm_20025748-161.out:result,../../../instances/NEP_knapsack_instances/2-30-5-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,12063,221,1390.24,0
slurm_20025748-162.out:result,../../../instances/NEP_knapsack_instances/2-30-5-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,21362,545,2824.94,0
slurm_20025748-163.out:result,../../../instances/NEP_knapsack_instances/2-30-5-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4771,60,123.816,0
slurm_20025748-164.out:result,../../../instances/NEP_knapsack_instances/2-30-5-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,35889,381,3599.92,0
slurm_20025748-165.out:result,../../../instances/NEP_knapsack_instances/2-30-5-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,27000,498,3599.92,0
slurm_20025748-166.out:result,../../../instances/NEP_knapsack_instances/2-30-8-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,641,5,9.1241,0
slurm_20025748-167.out:result,../../../instances/NEP_knapsack_instances/2-30-8-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,441,16,9.72647,0
slurm_20025748-168.out:result,../../../instances/NEP_knapsack_instances/2-30-8-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5160,147,344.646,0
slurm_20025748-169.out:result,../../../instances/NEP_knapsack_instances/2-30-8-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1263,44,31.0861,0
slurm_20025748-16.out:result,../../../instances/NEP_knapsack_instances/2-10-5-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,70,4,0.293983,0
slurm_20025748-170.out:result,../../../instances/NEP_knapsack_instances/2-30-8-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2058,26,40.4644,0
slurm_20025748-171.out:result,../../../instances/NEP_knapsack_instances/2-30-8-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2145,28,44.1685,0
slurm_20025748-172.out:result,../../../instances/NEP_knapsack_instances/2-30-8-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,286,13,4.40641,0
slurm_20025748-173.out:result,../../../instances/NEP_knapsack_instances/2-30-8-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,252,8,3.96009,0
slurm_20025748-174.out:result,../../../instances/NEP_knapsack_instances/2-30-8-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,292,7,4.54879,0
slurm_20025748-175.out:result,../../../instances/NEP_knapsack_instances/2-30-8-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,614,8,15.1761,0
slurm_20025748-176.out:result,../../../instances/NEP_knapsack_instances/2-30-8-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9,0,1.31417,0
slurm_20025748-177.out:result,../../../instances/NEP_knapsack_instances/2-30-8-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,12232,173,1707.12,0
slurm_20025748-178.out:result,../../../instances/NEP_knapsack_instances/2-30-8-weakcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8087,129,623.431,0
slurm_20025748-179.out:result,../../../instances/NEP_knapsack_instances/2-30-8-weakcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,10935,322,2192.86,0
slurm_20025748-17.out:result,../../../instances/NEP_knapsack_instances/2-10-5-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,14,0,0.189887,0
slurm_20025748-180.out:result,../../../instances/NEP_knapsack_instances/2-30-8-weakcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,650,23,16.4429,0
slurm_20025748-181.out:result,../../../instances/NEP_knapsack_instances/2-40-2-strongcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7988,16,110.581,0
slurm_20025748-182.out:result,../../../instances/NEP_knapsack_instances/2-40-2-strongcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,52,0,2.90514,0
slurm_20025748-183.out:result,../../../instances/NEP_knapsack_instances/2-40-2-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,53938,152,3599.91,0
slurm_20025748-184.out:result,../../../instances/NEP_knapsack_instances/2-40-2-strongcorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,51273,151,3599.91,0
slurm_20025748-185.out:result,../../../instances/NEP_knapsack_instances/2-40-2-strongcorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1145,7,15.3386,0
slurm_20025748-186.out:result,../../../instances/NEP_knapsack_instances/2-40-2-uncorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,25328,110,3177.9,0
slurm_20025748-187.out:result,../../../instances/NEP_knapsack_instances/2-40-2-uncorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,19004,54,1299.6,0
slurm_20025748-188.out:result,../../../instances/NEP_knapsack_instances/2-40-2-uncorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,8997,43,219.474,0
slurm_20025748-189.out:result,../../../instances/NEP_knapsack_instances/2-40-2-uncorr-3.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7556,59,251.289,0
slurm_20025748-18.out:result,../../../instances/NEP_knapsack_instances/2-10-5-strongcorr-2.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,158,11,0.80762,0
slurm_20025748-190.out:result,../../../instances/NEP_knapsack_instances/2-40-2-uncorr-4.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7042,27,234.039,0
slurm_20025748-191.out:result,../../../instances/NEP_knapsack_instances/2-40-2-weakcorr-0.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,63616,390,3599.92,0
slurm_20025748-192.out:result,../../../instances/NEP_knapsack_instances/2-40-2-weakcorr-1.txt,NEP,NEP-fullInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4657,40,82.9733,0
